"list_no","name","age","nominate_party","member_party","occupation","residence","abs_votes","pct_votes","rank","mandate","party","region"
"59","Huml Jiří   ","46","ODS","ODS","podnikatel","Zdice","451","0.55"," ","38","Občanská demokratická strana","Středočeský kraj"
"6","Chromý Mojmír  Ing. ","60","ODS","ODS","starosta","Benešov","1 828","2.23","*","6","Občanská demokratická strana","Středočeský kraj"
"20","Janotová Eva   ","47","ODS","ODS","starostka","Kněževes","984","1.20","*","20","Občanská demokratická strana","Středočeský kraj"
"36","Jech Jaromír   ","51","ODS","ODS","výkonný místopř. SMO","Říčany","416","0.50"," ","15","Občanská demokratická strana","Středočeský kraj"
"31","Jeník Miroslav  Ing. ","40","ODS","ODS","finanční ředitel","Nymburk","710","0.86"," ","10","Občanská demokratická strana","Středočeský kraj"
"55","Jiránek Dan  Ing. ","37","ODS","ODS","zástupce starosty","Kladno","1 728","2.11"," ","34","Občanská demokratická strana","Středočeský kraj"
"3","Kantůrek Josef  Ing. ","45","ODS","ODS","podnikatel","Týnec nad Labem","2 031","2.48","*","3","Občanská demokratická strana","Středočeský kraj"
"39","Kasalický Miloš   ","45","ODS","ODS","podnikatel","Kralupy nad Vltavou","563","0.68"," ","18","Občanská demokratická strana","Středočeský kraj"
"33","Kasseckert Rudolf   ","60","ODS","ODS","zástupce starosty","Kralupy nad Vltavou","519","0.63"," ","12","Občanská demokratická strana","Středočeský kraj"
"37","Kaucký Jiří  Mgr. ","27","ODS","ODS","právník","Dobřichovice","1 062","1.29"," ","16","Občanská demokratická strana","Středočeský kraj"
"14","Kopecký Petr   ","33","ODS","ODS","redaktor","Lysá nad Labem","1 167","1.42","*","14","Občanská demokratická strana","Středočeský kraj"
"5","Král Jaroslav   ","53","ODS","ODS","starosta","Benátky nad Jizerou","2 252","2.75","*","5","Občanská demokratická strana","Středočeský kraj"
"2","Kutík Ladislav   ","59","ODS","ODS","starosta","Nymburk","2 560","3.13","*","2","Občanská demokratická strana","Středočeský kraj"
"47","Lajpert Roman   ","46","ODS","ODS","ředitel ZUŠ","Benešov","518","0.63"," ","26","Občanská demokratická strana","Středočeský kraj"
"54","Libich Martin   ","31","ODS","ODS","podnikatel","Rostoklaty","257","0.31"," ","33","Občanská demokratická strana","Středočeský kraj"
"64","Mašek Jaroslav   ","54","ODS","ODS","trenér plavání","Příbram","549","0.67"," ","43","Občanská demokratická strana","Středočeský kraj"
"46","Mašek Miloš   ","27","ODS","ODS","podnikatel","Lysá nad Labem","368","0.45"," ","25","Občanská demokratická strana","Středočeský kraj"
"28","Morava Jan   ","21","ODS","ODS","učitel","Neratovice","1 003","1.22"," ","7","Občanská demokratická strana","Středočeský kraj"
"58","Munzar Vojtěch  Ing. ","23","ODS","ODS","ekonom","Kladno","1 627","1.98"," ","37","Občanská demokratická strana","Středočeský kraj"
"60","Musil Jiří   ","56","ODS","ODS","podnikatel","Vinec","230","0.28"," ","39","Občanská demokratická strana","Středočeský kraj"
"51","Nedoma Jiří   ","49","ODS","ODS","starosta","Odolena Voda","493","0.60"," ","30","Občanská demokratická strana","Středočeský kraj"
"68","Nejdl Zdeněk  Ing. ","41","ODS","ODS","závodní dolu","Rakovník","349","0.42"," ","47","Občanská demokratická strana","Středočeský kraj"
"61","Nekolný Jakub  Bc. ","29","ODS","ODS","zástupce starosty","Český Brod","507","0.61"," ","40","Občanská demokratická strana","Středočeský kraj"
"56","Němeček Jan  PhDr. CSc.","37","ODS","ODS","vědecký pracovník AV","Netvořice","599","0.73"," ","35","Občanská demokratická strana","Středočeský kraj"
"4","Nohýnková Dagmar   ","44","ODS","ODS","starostka","Dřísy","2 148","2.62","*","4","Občanská demokratická strana","Středočeský kraj"
"52","Nováková Jarmila  Ing. ","52","ODS","ODS","ved. odboru MěÚ","Příbram","722","0.88"," ","31","Občanská demokratická strana","Středočeský kraj"
"62","Nováková Pavla   ","43","ODS","ODS","ref.odb.investic MěÚ","Příbram","531","0.64"," ","41","Občanská demokratická strana","Středočeský kraj"
"50","Panáčková Alena  Ing. ","29","ODS","ODS","zástupce starosty","Milovice","601","0.73"," ","29","Občanská demokratická strana","Středočeský kraj"
"21","Plch Rudolf   ","60","ODS","ODS","důchodce","Vlašim","292","0.35","*","21","Občanská demokratická strana","Středočeský kraj"
"18","Polák Josef   ","47","ODS","ODS","starosta","Krakovany","549","0.67","*","18","Občanská demokratická strana","Středočeský kraj"
"35","Polívka Martin  Ing. ","32","ODS","ODS","manažer","Mladá Boleslav","1 725","2.10"," ","14","Občanská demokratická strana","Středočeský kraj"
"9","Pospíšilová Jiřina   ","44","ODS","ODS","manažerka","Kutná Hora","1 363","1.66","*","9","Občanská demokratická strana","Středočeský kraj"
"40","Procházka Vít  Ing. ","28","ODS","ODS","PHD student -  ČVUT","Kutná Hora","894","1.09"," ","19","Občanská demokratická strana","Středočeský kraj"
"41","Řízek Augustin   ","54","ODS","ODS","podnikatel","Mělník","829","1.01"," ","20","Občanská demokratická strana","Středočeský kraj"
"38","Schwippelová Kateřina   ","59","ODS","ODS","podnikatelka","Zadní Třebaň","429","0.52"," ","17","Občanská demokratická strana","Středočeský kraj"
"22","Šalda Josef  Ing. ","56","ODS","ODS","starosta","Čelákovice","1 197","1.46"," ","1","Občanská demokratická strana","Středočeský kraj"
"48","Šebek Karel   ","49","ODS","ODS","technik","Neveklov","481","0.58"," ","27","Občanská demokratická strana","Středočeský kraj"
"67","Šmejkal Jiří   ","24","ODS","ODS","podnikatel","Neveklov","216","0.26"," ","46","Občanská demokratická strana","Středočeský kraj"
"69","Štětina Radomír  Ing. ","38","ODS","ODS","společník firmy","Dobříš","363","0.44"," ","48","Občanská demokratická strana","Středočeský kraj"
"49","Štětinová Michala   ","38","ODS","ODS","ekonomka","Vlašim","551","0.67"," ","28","Občanská demokratická strana","Středočeský kraj"
"65","Tluchoř Petr   ","32","ODS","ODS","podnikatel","Brandýs n.L.-St.Bol.","389","0.47"," ","44","Občanská demokratická strana","Středočeský kraj"
"53","Toman Adolf  Mgr. ","58","ODS","ODS","ředitel divadla","Nymburk","549","0.67"," ","32","Občanská demokratická strana","Středočeský kraj"
"19","Valcha Zbyšek  Ing. ","45","ODS","ODS","ředitel závodu","Čáslav","599","0.73","*","19","Občanská demokratická strana","Středočeský kraj"
"66","Vlasák Martin   ","27","ODS","ODS","podnikatel","Český Brod","321","0.39"," ","45","Občanská demokratická strana","Středočeský kraj"
"23","Volf Milan  Mgr. ","37","ODS","ODS","starosta","Kladno","3 229","3.94"," ","2","Občanská demokratická strana","Středočeský kraj"
"15","Vynikal Josef   ","53","ODS","ODS","starosta","Dolní Bousov","1 491","1.82","*","15","Občanská demokratická strana","Středočeský kraj"
"7","Vyšehradský Karel   ","53","ODS","ODS","náměstek ředitele","Vojkov","515","0.62","*","7","Občanská demokratická strana","Středočeský kraj"
"70","Zeman Martin   ","31","ODS","ODS","technik","Sázava","172","0.21"," ","49","Občanská demokratická strana","Středočeský kraj"
"45","Zusková Kateřina   ","40","ODS","ODS","starostka","Nižbor","714","0.87"," ","24","Občanská demokratická strana","Středočeský kraj"
"12","Žák Vilém  Ing. ","35","ODS","ODS","jednatel společnosti","Nové Strašecí","1 365","1.66","*","12","Občanská demokratická strana","Středočeský kraj"
"27","Adamec Čeněk  MUDr. ","52","ODS","ODS","primář ARO","Lhenice","628","1.47"," ","11","Občanská demokratická strana","Budějovický kraj"
"5","Bauer Jan  Ing. ","31","ODS","ODS","starosta","Prachatice","1 840","4.30","*","5","Občanská demokratická strana","Budějovický kraj"
"34","Bočínský Jaroslav  MUDr. ","51","ODS","ODS","lékař","Vodňany","362","0.84"," ","18","Občanská demokratická strana","Budějovický kraj"
"18","Bouška Ladislav   ","48","ODS","ODS","starosta","Bernartice","546","1.27"," ","2","Občanská demokratická strana","Budějovický kraj"
"60","Brom Vladimír  Ing. ","45","ODS","ODS","finanční poradce","Čkyně","117","0.27"," ","44","Občanská demokratická strana","Budějovický kraj"
"24","Bušek Radislav  Ing. ","46","ODS","ODS","starosta","Trhové Sviny","513","1.20"," ","8","Občanská demokratická strana","Budějovický kraj"
"3","Dědič František  Ing. ","37","ODS","ODS","starosta","Tábor","1 980","4.63","*","3","Občanská demokratická strana","Budějovický kraj"
"35","Fialová Eliška   ","46","ODS","ODS","zdravotní sestra","Besednice","319","0.74"," ","19","Občanská demokratická strana","Budějovický kraj"
"26","Franců Tomáš  Ing. ","51","ODS","ODS","soukromý projektant","Písek","1 021","2.39"," ","10","Občanská demokratická strana","Budějovický kraj"
"41","Hajdušek Tomáš  Ing. ","31","ODS","ODS","starosta","Katovice","569","1.33"," ","25","Občanská demokratická strana","Budějovický kraj"
"32","Hejl Václav   ","55","ODS","ODS","podnikatel","Oslov","152","0.35"," ","16","Občanská demokratická strana","Budějovický kraj"
"56","Hladký Jan  Ing. CSc.","62","ODS","ODS","vyučující JčU","Ševětín","263","0.61"," ","40","Občanská demokratická strana","Budějovický kraj"
"58","Hnojna František  Ing. ","66","ODS","ODS","majitel firmy","Planá nad Lužnicí","370","0.86"," ","42","Občanská demokratická strana","Budějovický kraj"
"19","Hubička Jan  Ing. arch. ","56","ODS","ODS","soukromý architekt","Tábor","637","1.49"," ","3","Občanská demokratická strana","Budějovický kraj"
"31","Hynek Petr   ","44","ODS","ODS","starosta","Veselí nad Lužnicí","346","0.81"," ","15","Občanská demokratická strana","Budějovický kraj"
"16","Chramosta František   ","61","ODS","ODS","starosta","Planá nad Lužnicí","1 078","2.52","*","16","Občanská demokratická strana","Budějovický kraj"
"43","Jirsa Tomáš  Ing. ","43","ODS","ODS","starosta","Hluboká nad Vltavou","1 320","3.09"," ","27","Občanská demokratická strana","Budějovický kraj"
"51","Kahounová Anna   ","49","ODS","ODS","geodet","Třeboň","146","0.34"," ","35","Občanská demokratická strana","Budějovický kraj"
"22","Karlovská Dáša  MUDr. ","58","ODS","ODS","soukromá lékařka","Tábor","1 218","2.85"," ","6","Občanská demokratická strana","Budějovický kraj"
"12","Klein Jaroslav   ","46","ODS","ODS","starosta","Besednice","424","0.99","*","12","Občanská demokratická strana","Budějovický kraj"
"57","Kotyza Milan  MUDr. ","46","ODS","ODS","lékař","Dačice","265","0.62"," ","41","Občanská demokratická strana","Budějovický kraj"
"28","Kubík Jiří   ","46","ODS","ODS","geodet","Větřní","130","0.30"," ","12","Občanská demokratická strana","Budějovický kraj"
"48","Kulíř Libor  Ing. ","41","ODS","ODS","podnikatel","Vodňany","180","0.42"," ","32","Občanská demokratická strana","Budějovický kraj"
"54","Lazar Petr   ","20","ODS","ODS","student","Volary","224","0.52"," ","38","Občanská demokratická strana","Budějovický kraj"
"29","Machovec František   ","53","ODS","ODS","vedoucí odboru MěÚ","Blatná","240","0.56"," ","13","Občanská demokratická strana","Budějovický kraj"
"36","Mánek Ivan  Bc. ","69","ODS","ODS","člen KPV a PTP","České Budějovice","328","0.76"," ","20","Občanská demokratická strana","Budějovický kraj"
"37","Marek Zdeněk   ","46","ODS","ODS","starosta","České Velenice","145","0.33"," ","21","Občanská demokratická strana","Budějovický kraj"
"2","Matoušek Karel  Ing. ","57","ODS","ODS","starosta","Jindřichův Hradec","1 659","3.88","*","2","Občanská demokratická strana","Budějovický kraj"
"39","Mergl Bohumil  Ing. ","56","ODS","ODS","zástupce starosty","Písek","665","1.55"," ","23","Občanská demokratická strana","Budějovický kraj"
"45","Musil Josef  Mgr. ","41","ODS","ODS","řed. škol. zařízení","Chýnov","167","0.39"," ","29","Občanská demokratická strana","Budějovický kraj"
"30","Němec Alfred   ","56","ODS","ODS","zástupce starosty","Jindřichův Hradec","598","1.40"," ","14","Občanská demokratická strana","Budějovický kraj"
"13","Ondřich František   ","50","ODS","ODS","starosta","Kamenný Újezd","427","0.99","*","13","Občanská demokratická strana","Budějovický kraj"
"14","Pavel Pavel  Ing. ","43","ODS","ODS","zástupce starosty","Strakonice","2 569","6.01","*","14","Občanská demokratická strana","Budějovický kraj"
"44","Pelikán Karel  MUDr. ","54","ODS","ODS","lékař","Jindřichův Hradec","683","1.59"," ","28","Občanská demokratická strana","Budějovický kraj"
"15","Petrášek Oldřich   ","42","ODS","ODS","starosta","Netolice","491","1.14","*","15","Občanská demokratická strana","Budějovický kraj"
"23","Piherová Eva  Ing. ","31","ODS","ODS","ekoložka","Volyně","618","1.44"," ","7","Občanská demokratická strana","Budějovický kraj"
"47","Pižl Karel  Mgr. ","52","ODS","ODS","ředitel zákl. školy","Netolice","204","0.47"," ","31","Občanská demokratická strana","Budějovický kraj"
"50","Popelová Ivana  Ing. ","39","ODS","ODS","zahradní architekt","České Budějovice","465","1.08"," ","34","Občanská demokratická strana","Budějovický kraj"
"52","Prášek Zdeněk   ","50","ODS","ODS","majitel soukr. firmy","Tábor","282","0.66"," ","36","Občanská demokratická strana","Budějovický kraj"
"4","Průša Luboš  JUDr. ","34","ODS","ODS","starosta","Písek","2 455","5.74","*","4","Občanská demokratická strana","Budějovický kraj"
"40","Přívozník Ladislav  MUDr. ","48","ODS","ODS","chirurg","Prachatice","801","1.87"," ","24","Občanská demokratická strana","Budějovický kraj"
"46","Rosol Jindřich  MUDr. ","65","ODS","ODS","soukromý lékař","Písek","361","0.84"," ","30","Občanská demokratická strana","Budějovický kraj"
"7","Schinko Robin  Ing. arch. ","41","ODS","ODS","architekt","Český Krumlov","1 208","2.82","*","7","Občanská demokratická strana","Budějovický kraj"
"49","Slavíková Kateřina  Ing. ","33","ODS","ODS","stavební inženýr","Český Krumlov","351","0.82"," ","33","Občanská demokratická strana","Budějovický kraj"
"25","Šarman Miroslav  Ing. ","62","ODS","ODS","důchodce","Lomnice nad Lužnicí","152","0.35"," ","9","Občanská demokratická strana","Budějovický kraj"
"8","Štangl František  Ing. ","39","ODS","ODS","starosta","Nové Hrady","661","1.54","*","8","Občanská demokratická strana","Budějovický kraj"
"9","Thoma Juraj  Mgr. ","31","ODS","ODS","archeolog","České Budějovice","653","1.52","*","9","Občanská demokratická strana","Budějovický kraj"
"42","Toman Zbyněk   ","23","ODS","ODS","vedoucí betonárny","Český Krumlov","279","0.65"," ","26","Občanská demokratická strana","Budějovický kraj"
"20","Toušl Jiří  Mgr. ","44","ODS","ODS","řed. Ústavu soc.péče","Vimperk","358","0.83"," ","4","Občanská demokratická strana","Budějovický kraj"
"21","Troup Josef  Ing. ","36","ODS","BEZPP","starosta","Křemže","843","1.97"," ","5","Občanská demokratická strana","Budějovický kraj"
"17","Váňa Jan  Dr. ","44","ODS","ODS","podnikatel","Třeboň","375","0.87"," ","1","Občanská demokratická strana","Budějovický kraj"
"59","Vinterová Anna  Mgr. ","57","ODS","ODS","pedagog","Písek","350","0.81"," ","43","Občanská demokratická strana","Budějovický kraj"
"53","Vlčková Marie   ","58","ODS","ODS","provozní zaměstnanec","Čimelice","109","0.25"," ","37","Občanská demokratická strana","Budějovický kraj"
"6","Vondrys Pavel  Ing. ","36","ODS","ODS","starosta","Strakonice","2 060","4.82","*","6","Občanská demokratická strana","Budějovický kraj"
"55","Vukanovič Vuk   ","45","ODS","ODS","starosta","Čejetice","231","0.54"," ","39","Občanská demokratická strana","Budějovický kraj"
"1","Zahradník Jan  RNDr. ","51","ODS","ODS","ředitel soukr. gymn.","České Budějovice","4 988","11.67","*","1","Občanská demokratická strana","Budějovický kraj"
"11","Zajíček Tom   ","52","ODS","ODS","poslanec PS PČR","Písek","2 440","5.71","*","11","Občanská demokratická strana","Budějovický kraj"
"33","Zámečník Jan   ","20","ODS","ODS","ved. expedice","Volary","199","0.46"," ","17","Občanská demokratická strana","Budějovický kraj"
"10","Zeman Pavel  Mgr. ","49","ODS","ODS","ředitel Škol. úřadu","Jindřichův Hradec","1 145","2.68","*","10","Občanská demokratická strana","Budějovický kraj"
"38","Žirovnická Simona   ","31","ODS","ODS","asistentka poslance","Tábor","397","0.92"," ","22","Občanská demokratická strana","Budějovický kraj"
"28","Antony Zdeněk   ","43","ODS","ODS","obchodník","Staňkov","222","0.60"," ","15","Občanská demokratická strana","Plzeňský kraj"
"37","Aschenbrenner Lumír  Ing. ","40","ODS","ODS","starosta MO Plzeň  2","Plzeň","952","2.57"," ","24","Občanská demokratická strana","Plzeňský kraj"
"20","Auinger Jan   ","61","ODS","ODS","zástupce starosty","Mýto","378","1.02"," ","7","Občanská demokratická strana","Plzeňský kraj"
"47","Bárta Zdeněk  Ing. ","43","ODS","ODS","projektový manažer","Poděvousy","72","0.19"," ","34","Občanská demokratická strana","Plzeňský kraj"
"27","Falkenauer Miroslav   ","39","ODS","ODS","soukromý podnikatel","Všeruby","183","0.49"," ","14","Občanská demokratická strana","Plzeňský kraj"
"15","Franz Jiří   ","46","ODS","ODS","soukromý podnikatel","Plzeň","311","0.84"," ","2","Občanská demokratická strana","Plzeňský kraj"
"36","Hanke Vlastimil   ","51","ODS","ODS","soukromý podnikatel","Tachov","146","0.39"," ","23","Občanská demokratická strana","Plzeňský kraj"
"34","Helus Milan   ","23","ODS","ODS","počítač. programátor","Chrást","275","0.74"," ","21","Občanská demokratická strana","Plzeňský kraj"
"48","Holek Mojmír   ","40","ODS","ODS","státní úředník","Planá","83","0.22"," ","35","Občanská demokratická strana","Plzeňský kraj"
"14","Hošek Petr   ","53","ODS","ODS","soukromý podnikatel","Tachov","363","0.98"," ","1","Občanská demokratická strana","Plzeňský kraj"
